Country,Year,id,idn,lisrpr_tot,pre_tot,pre_gini,post_gini,lowpay,p90p50,p50p10,p90p50v2,p50p10v2,sstran,socx_pub,hlpub,totheal,phealgdp,daycare,health_pub,family_pub,almp_pub,socx_pub_1,rd,rdbus,rdgov,rdhed,rdpnp,rdperbus,rdpergov,rdperhed,rdperpnp,ud,smbe,rrly_23,rr45y_23,tcemp,agempn,inempn,srempn,ep,epl,epl_Allard,oecd_epl,p1564,po65,tfr,rgdpecap,poppwt,tradeopen,ckaopen,export,import,mil,debt,etcragg,fed,pres,singmemd,strbic,referen,judrev,authleg,cons_struc_cum,huber1993,leftcum,cncum,cncrcum,cnctcum,rtcum,unemr,Witt_Jackson_coordination_ex,gov_right1,gov_cent1,gov_left1,gov_party,instcons,structur,kaopen,empratio,sstran1,prefisc_gini,pretran_gini,postfisc_gini,elderly,eu,emu,socexp_t_pmp,CCODE,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,cc1,dGDPc,hc,Inflation,Exp,csh_i,csh_g,LGDPc1971,Plurality,MDMH,LEFTC,Deprat,IntDemand,FCrisis,HK_COOR_1,sHK_COOR_1,sHG_COOR,HK_COOR_5,sHK_COOR_5,TOTGEN_5,sTOTGEN_5,Tradeopen,dhc,rGDPc,avh,emp_mio,rgdpna,pop_mio,COOR_INSTRUMENT,Kenworthy_Coherence,HG_LR,HG_CG,HG_COOR,rtfpna,hc_2,emp_workage,p15_64,TOTGEN_INSTRUMENT,rgdpnaavh,rgdpnaemp,logrgdpnaavh,logrgdpnaemp,logemp_mio,hc71,cc,economic_globalization,actual_flows,restrictions,social_globalization,personal_contact,information_flows,cultural_proximity,political_globalization,overall_globalization_index,coid,lg1deind,lg1caplib,lg1employerorg,lg1medvoter,employerorg,macrocorp,lg1macrocorp,lg1statecapacity,lg1aunmem,tmpempl,involpt,ltunem12,lg1worldgrowop,unionorg,cenbar,aunmem,conp1,conp2,conp3,conp4,labpolm,empfed,emppow,emppolm,pursup,comfrm,invfrm,labmanc,trecgdp,govempte,flfp,Witt_Jackson_coordination,occuptrain,iso,Corp_Jahn_add,Cor_Jahn_fac,Corp_Jahn_sm_add,Corp_Jahn_sm_fac,z_Corp_Jahn_sm_add,z_Corp_Jahn_sm_fac,daycare1,family_pub1,lisrpr_tot1,pre_tot1,pre_gini1,post_gini1,lowpay1,p90p501,p50p101,p90p50v21,sstran_1,socx_pub1,coid1,coid2,coid3,coid4,coid5,coid6,coid7,coid8,coid9,coid10,coid11,coid12,coid13,coid14,coid15,coid16,coid17,coid18,tmpempl1,involpt1,ltunem121,lg1worldgrowop1,unionorg1,cenbar1,flfp1,Witt_Jackson_coordination1,occuptrain1,lg1deind1,lg1caplib1,lg1employerorg1,lg1medvoter1,employerorg1,macrocorp1,lg1macrocorp1,lg1statecapacity1,lg1aunmem1,prefisc_gini1,pretran_gini1,postfisc_gini1,TOTGEN1,UEGEN1,SKGEN1,PGEN1,po651,ckaopen1,export1,import1,debt1,etcragg1,kaopen1,smbe1,rrly_231,rr45y_231,ep1,epl1,epl_Allard1,oecd_epl1,rd1,rdbus1,rdgov1,rdhed1,rdpnp1,rdperbus1,rdpergov1,rdperhed1,rdperpnp1,socx_pub_11,almp_pub1,health_pub1,dum1980,dum1981,dum1982,dum1983,dum1984,dum1985,dum1986,dum1987,dum1988,dum1989,dum1990,dum1991,dum1992,dum1993,dum1994,dum1995,dum1996,dum1997,dum1998,dum1999,dum2000,dum2001,dum2002,dum2003,dum2004,dum2005,dum2006,dum2007,dum2008,dum2009,dum2010,dum2011
Australia,1990,AUL,1,,,,,14.6074,1.6629,1.6867,1.662931034,1.686659397,6.959596971,13.20855437,18733.54,28307.88,4.464384613,.058052247,4.46437508,1.491914151,.211356888,13.20855437,1.244453341,.511960765,.68351993,.001572844,.032100319,.500402743,.406079757,.317619191,.02035165,39.55089598,,,,7858.817,435.774,1963.753,5425.7,.5,.3,.7,.94,11416.75,1893.381,1.902,24053.3956,17096.153,32.21466659,2.426425,64068,68283,2.046842158,46.13315238,4.018072,1,0,1,2,0,1,1,6,4,14.666,0,0,0,30.334,6.925963855,.24,0,0,100,5,3,4,1,68.84,7.02,,,,11.1,0,0,13.14,1,36,21.8,7.6,6.7,7.5,41,-1.759448396,3.27089572,7.3,63441644703,.249855682,.137715057,5.402350248,1,.899999976,100,49.53554872,63.90560881,0,.2,-.848580622,-.6231789760000001,.2,-.882724957,21.1,-1.375154286,32.21466659,2.38000000000e-06,25673.21176,1806.08,7.924060345,438913.1563,17.096153,0,.5,.29,.47,.36,.845398426,3.411076784,.6940732120000001,11.41675,3.849405399,243.0197756,55389.93107,3.902955706,10.27825467,1.717625601,2.992861986,AUS,64.70999999999999,62.38,67.04000000000001,78.31,67.83,76.91,90.84999999999999,82.74,74.54000000000001,1,78.3065,78.125,.0849162,42.65,.0849162,.2661969,.2621503,-.5213006,45.75716,,,21.6,112.7817,-.0345629,4,46.47614,0,0,0,0,.87,1,0,.88,.5,.5,0,0,33.561,22.79896,61.5,,,36,.5978573,.45393732,.62360102,.49155504,1.007.611.020.756.580,.54715407,.058052247,1.491914151,12.03833333333336,25.4648716666668,38.03416666666658,29.05483333333336,14.6074,1.6629,1.6867,1.662931034,6.959596971,13.20855437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11999999999999,5,21.6,112.7817,-.0345629,4,61.5,.2899999999999992,.07,78.3065,78.125,.0849162,42.65,.0849162,.2661969,.2621503,-.5213006,45.75716,39.21666666666647,36.08333333333326,28.90000000000003,21.8,7.6,6.7,7.5,1893.381,2.426425,64068,68283,46.13315238,4.018072,1,.2550694444999984,.302500000000002,.3083333334999985,.5,.3,.7,.94,1.244453341,.511960765,.68351993,.001572844,.032100319,.500402743,.406079757,.317619191,.02035165,13.20855437,.211356888,4.46437508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1991,AUL,1,,,,,13.9146,1.7093,1.6661,1.709297521,1.666092943,7.903464773,14.35660736,19799.06,30039.64,4.634144971,.101768783,4.634154334,1.757828683,.305212724,14.35660736,,,,,,.553455528,,,,39.72878898,.264861111,.313333333,.32,7675.566,418.869,1827.069,5439.1,.5,.3,.7,.94,11547.79,1950.715,1.849,23827.3895,17320.633,33.02927425,2.426425,68787,67530,2.11050854,50.65950344,3.832997,1,0,1,2,0,1,1,6,4,15.666,0,0,0,30.334,9.593224244,.24,0,0,100,5,3,4,1,66.42,7.96,,,,11.29,0,0,14.37,1,36,22.3,7.7,6.8,7.8,42,-.880527618,3.274437189,3.2,66863407010,.240045324,.145951197,5.402350248,1,.899999976,100,49.56370043,1.59433258,0,.2,-.848580622,-.6231789760000001,.2,-.882724957,21.5,-1.320822392,33.02927425,.000777005,25447.15204,1795.45,7.72667551,440760.7813,17.320633,0,.5,.29,.47,.36,.854380846,3.423622847,.669104262,11.54779,3.849405399,245.4876389,57044.03928,3.902955706,10.27825467,1.717625601,2.992861986,AUS,64.95,61.01,68.88,78.08,67.79000000000001,76.09999999999999,91.09,83.55,74.75,1,79.13638,81.25,.0849162,44.79,.1852843,.3094401,.2661969,-.5610634,46.47614,,,24.9,67.22666,-.0052013,4,45.95199,0,0,0,0,.9,1,0,.97,.5,.5,0,0,33.136,23.49884,61.2,,,36,.57028192,.41364306,.61090112,.47299743,.9874543994939332,.52712649,.101768783,1.757828683,11.90466666666669,26.01974333333351,38.62233333333325,29.2046666666667,13.9146,1.7093,1.6661,1.709297521,7.903464773,14.35660736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.179999999999993,5.199999999999989,24.9,67.22666,-.0052013,4,61.2,.2800000000000011,.07,79.13638,81.25,.0849162,44.79,.1852843,.3094401,.2661969,-.5610634,46.47614,39.83333333333326,36.76666666666665,29.10000000000002,22.3,7.7,6.8,7.8,1950.715,2.426425,68787,67530,50.65950344,3.832997,1,.264861111,.313333333,.32,.5,.3,.7,.94,1.345157870999998,.5849453584999935,.7049819034999985,.0020242225,.032398046,.553455528,.4064294445,.3478473675000018,.0215390559999995,14.35660736,.305212724,4.634154334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1992,AUL,1,,,,,13.842,1.7238,1.6437,1.723752495,1.643700787,8.168590647,15.32892037,20926.2,31973.48,4.667109747,.120033186,4.667109747,1.999549485,.6148411150000001,15.32892037,1.445862401,.657929952,.726443877,.002475601,.032695773,.638281264,.406779132,.378075544,.022726462,38.83011885,,,,7636.908,401.834,1794.897,5434.1,.5,.3,.7,.94,11674.69,2003.641,1.888,24496.24437,17529.469,35.30596719,2.426425,74164,74901,2.089986975,54.19405081,3.611324,1,0,1,2,0,1,1,6,4,16.666,0,0,0,30.334,10.80460425,.24,0,0,100,5,3,4,1,65.45,8.23,,,,11.45,0,0,15.39,1,36,22.5,7.8,6.8,7.8,43,2.856133601,3.277982235,1,70924025828,.255999565,.142448857,5.402350248,1,.899999976,100,49.71084713,23.44393421,0,.2,-.848580622,-.6231789760000001,.2,-.882724957,21.7,-1.293656444,35.30596719,3.58000000000e-06,26173.9567,1787.72,7.684467793,458815.5625,17.529469,0,.5,.29,.47,.36,.883265257,3.436215162,.6588192550000001,11.664,3.849405399,256.6484475,59706.87559,3.902955706,10.27825467,1.717625601,2.992861986,AUS,65.06999999999999,59.58,70.55,79.27,68.33,78.45999999999999,91.64,88.15000000000001,76.44,1,81.03568,81.25,.1852843,41.78,.1852843,-.1996848,.3094401,-.5337748,45.95199,,,34.5,-15.67218,-.0163909,2,45.28928,0,0,0,0,.9,1,0,.97,.5,.5,0,0,32.842,23.09991,61.4,,,36,.18472147,-.23282439,.52141643,.32562464,.8454289705103514,.36807999,.120033186,1.999549485,11.77100000000002,26.57461500000022,39.21049999999991,29.35450000000003,13.842,1.7238,1.6437,1.723752495,8.168590647,15.32892037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.239999999999995,5.400000000000034,34.5,-15.67218,-.0163909,2,61.4,.2699999999999996,.07,81.03568,81.25,.1852843,41.78,.1852843,-.1996848,.3094401,-.5337748,45.95199,40.44999999999982,37.45000000000005,29.30000000000001,22.5,7.8,6.8,7.8,2003.641,2.426425,74164,74901,54.19405081,3.611324,1,.268263889,.3183333329999982,.3249999999999993,.5,.3,.7,.94,1.445862401,.657929952,.726443877,.002475601,.032695773,.638281264,.406779132,.378075544,.022726462,15.32892037,.6148411150000001,4.667109747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1993,AUL,1,,,,,13.2276,1.7181,1.6173,1.718129771,1.617283951,8.404223023,15.58365903,21968.27,33788.12,4.663809849,.142918709,4.663816218,2.179510314,.618465216,15.58365903,,,,,,.6621985110000001,,,,36.71351273,.271666667,.323333333,.33,7679.58,405.726,1804.569,5416,.5,.3,1.3,.94,11773.21,2056.358,1.859,25263.62702,17727.413,36.33453929,2.426425,81301,83164,2.102382615,58.97762307,3.378382,1,0,1,2,0,1,1,6,4,17.666,0,0,0,30.334,10.89653558,.24,0,0,100,5,3,4,1,65.13,8.460000000000001,,,,11.64,0,0,15.79,1,36,22.3,7.8,6.8,7.8,44,2.911361353,3.281531334,1.8,73025813032,.269595027,.143298209,5.402350248,1,.899999976,100,49.91499558,11.67756034,0,.13,-1.057250793,-.6231789760000001,.2,-.882724957,21.9,-1.266490497,36.33453929,4.05000000000e-06,26935.97516,1810.91,7.736511707,477505.1563,17.727413,0,.5,.29,.47,.36,.905448139,3.448853731,.6583704970000001,11.751,3.849405399,263.6824339,61720.9893,3.902955706,10.27825467,1.717625601,2.992861986,AUS,66.22,60.26,72.17,79.90000000000001,68.83,80.05,91.33,88.93000000000001,77.29000000000001,1,81.29337,81.25,.1852843,38.77,.1852843,-.2114902,-.1996848,-.5789242,45.28928,,,36.5,4.69095,-.051807,2,43.19175,0,0,0,0,.9,1,0,.97,.5,.5,0,0,33.343,22.91112,61.1,,,36,.19413824,-.21906422,.43448633,.18198469,.7074580620374772,.21306203,.142918709,2.179510314,11.63733333333335,27.12948666666671,39.79866666666658,29.50433333333336,13.2276,1.7181,1.6173,1.718129771,8.404223023,15.58365903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299999999999997,5.600000000000023,36.5,4.69095,-.051807,2,61.1,.2600000000000016,.07,81.29337,81.25,.1852843,38.77,.1852843,-.2114902,-.1996848,-.5789242,45.28928,41.06666666666661,38.13333333333344,29.5,22.3,7.8,6.8,7.8,2056.358,2.426425,81301,83164,58.97762307,3.378382,1,.271666667,.323333333,.33,.5,.3,1.3,.94,1.470334829999999,.6869541855000065,.717791162000001,.0028552015,.035036088,.6621985110000001,.4011853839999997,.3721790819999988,.0266483634999997,15.58365903,.618465216,4.663816218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1994,AUL,1,,,,,13.4991,1.7491,1.638,1.749077491,1.637957087,8.167085415000001,15.3209077,23324.48,35881.33,4.669518824,.175113362,4.669522828,2.291248336,.610083983,15.3209077,1.494807259,.715978419,.709138447,.003234802,.037376403,.702362739,.395591636,.36628262,.030570265,34.00860537,,,,7920.636,400.824,1850.744,5623.8,.5,.3,1.2,.94,11889.1,2105.6,1.842,26380.66106,17921.818,37.65913816,2.426425,84717,91095,2.042622196,57.95227467,3.21371,1,0,1,2,0,1,1,6,4,18.666,0,0,0,30.334,9.748065807,.24,0,0,100,5,3,4,1,66.63,8.210000000000001,,,,11.79,0,0,15.52,1,36,22,7.7,6.7,7.6,45,2.886833892,3.285084009,2,77708318521,.283424765,.147033677,5.402350248,1,.899999976,100,50.09295591,108.1571331,0,.13,-1.057250793,-.6231789760000001,.2,-.882724957,21.7,-1.293656444,37.65913816,3.58000000000e-06,27713.57202,1815.74,7.98380518,496677.5938,17.921818,0,.5,.29,.47,.36,.912091792,3.461538792,.673454676,11.855,3.849405399,273.5400409,62210.63548,3.902955706,10.27825467,1.717625601,2.992861986,AUS,69.31999999999999,64.52,74.12000000000001,81.11,69.31999999999999,82.33,92.09,88.8,78.84,1,81.27070999999999,81.25,.1852843,35.77,.1852843,-.2301214,-.2114902,-.5649627,43.19175,,,36.4,-5.356317,-.1077007,2,39.88142,0,0,0,0,.9,1,0,.97,.5,.5,0,0,33.749,20.7998,61.9,,,36,.19139522,-.22307244,.34767884,.038523868,.5696817486015969,.058237381,.175113362,2.291248336,11.50366666666668,27.68435833333342,40.38683333333324,29.6541666666667,13.4991,1.7491,1.638,1.749077491,8.167085415000001,15.3209077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.359999999999999,5.800000000000011,36.4,-5.356317,-.1077007,2,61.9,.25,.07,81.27070999999999,81.25,.1852843,35.77,.1852843,-.2301214,-.2114902,-.5649627,43.19175,41.68333333333317,38.81666666666661,29.69999999999999,22,7.7,6.7,7.6,2105.6,2.426425,84717,91095,57.95227467,3.21371,1,.270902778,.3220833329999997,.3283333335000003,.5,.3,1.2,.94,1.494807259,.715978419,.709138447,.003234802,.037376403,.702362739,.395591636,.36628262,.030570265,15.3209077,.610083983,4.669522828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1995,AUL,1,11.37,28.23923,40.975,29.804,13.8338,1.768,1.6474,1.767985612,1.647407407,8.229035472,16.18884524,25263.75,38408.21,4.749092994,.186251104,4.749102393,2.69874241,.718837528,16.18884524,,,,,,.818955956,,.383311089,,32.11834751,.270138889,.320833333,.326666667,8235.646000000001,406.158,1878.847,5950.641,.5,.3,1.2,.94,12032.23,2151.413,1.822,27463.3055,18118.416,38.15935285,2.426425,94772,101911,1.944094592,58.35663247,3.172983,1,0,1,2,0,1,1,6,4,19.666,0,0,0,30.334,8.494265979,.24,0,0,100,5,3,4,1,68.31999999999999,8.25,42.3,39.5,29.9,11.9,0,0,17.05,1,36,22,7.7,6.7,7.7,46,2.865068492,3.288640738,4.6,83795165199,.26693216,.148923174,5.402350248,1,.899999976,100,50.18601226,100.3727147,0,.13,-1.057250793,-.6231789760000001,.2,-.882724957,21.8,-1.280073471,38.15935285,4.05000000000e-06,28507.58484,1812.85,8.301739693,516512.2813,18.118416,0,.5,.29,.47,.36,.914922416,3.474270582,.692619697,11.986,3.849405399,284.9172746,62217.35448,3.902955706,10.27825467,1.717625601,2.992861986,AUS,70.14,64.77,75.52,80.55,69.04000000000001,81.09,92.02,89.05,78.99,1,80.9656,81.25,.1852843,36.33,.1852843,-.2448754,-.2301214,-.6956346,39.88142,,,30.8,133.4605,-.1519625,2,37.26,0,0,0,0,.9,1,0,.97,.5,.5,0,0,34.434,19.89938,63.7,.24,.07,36,.18865219,-.22708066,.26583782,-.097679727,.4397879531846612,-.088755183,.186251104,2.69874241,11.37,28.23923,40.975,29.804,13.8338,1.768,1.6474,1.767985612,8.229035472,16.18884524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.420000000000002,6,30.8,133.4605,-.1519625,2,63.7,.24,.07,80.9656,81.25,.1852843,36.33,.1852843,-.2448754,-.2301214,-.6956346,39.88142,42.3,39.5,29.9,22,7.7,6.7,7.7,2151.413,2.426425,94772,101911,58.35663247,3.172983,1,.270138889,.320833333,.326666667,.5,.3,1.2,.94,1.533556764500005,.7466914945000056,.7143078529999993,.003057747,.0388070845000001,.818955956,.3823740414999968,.383311089,.0318967210000003,16.18884524,.718837528,4.749102393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1996,AUL,1,,,,,,,,,,8.240970233000001,16.24022274,27032.93,41432.17,4.834163081,.190627425,4.834157716,2.828385246,.539962018,16.24022274,1.57230627,.77740457,.719477259,.002880692,.040237766,.757274064,.369156447,.412652582,.033223177,30.79067184,,,,8339.865,416.41,1869.943,6053.512,,.4,1.2,1.19,12196.34,2203.056,1.796,28405.39192,18319.637,37.91756287,2.426425,101706,102302,1.874443407,55.50107544,2.720041,1,0,1,2,0,1,1,6,4,19.833,0,0,0,31.167,8.546900951,.23,80.87000000000001,0,19.13,2,3,4,.94,68.37000000000001,8.25,,,,12.03,0,0,17.19,1,36,22.2,7.7,6.8,7.7,47,2.759357569,3.292536736,2.6,95079172540,.266034812,.14300184,5.402350248,1,.899999976,16.7,50.17749668,87.12062799,0,.13,-1.057250793,-.6231789760000001,.2,-.882724957,22.3,-1.212158602,37.91756287,.000339269,29294.21104,1804.15,8.403098106,536659.3125,18.319637,0,.5,.29,.47,.36,.931259811,3.487049341,.692296763,12.138,3.849405399,297.458256,63864.45877,3.902955706,10.27825467,1.717625601,2.992861986,AUS,71.06999999999999,65.5,76.64,80.3,70.06,78.73,92.8,86.01000000000001,78.44,1,81.08378,81.25,.1852843,36.89,.1852843,-.2551187,-.2448754,-.723114,37.26,,,28.4,123.385,-.1826926,2,35.44,0,0,0,0,.9,1,0,.97,.5,.5,0,0,34.879,19.53505,63.8,.23,.07,36,-.36117953,-.69874215,.07954552,-.32015678,.1441145471477905,-.3288551,.190627425,2.828385246,11.64333333333332,28.41753333333338,41.27816666666672,30.0333333333333,13.11955000000012,1.792999999999999,1.63495,1.792992805999994,8.240970233000001,16.24022274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47999999999999,6.199999999999989,28.4,123.385,-.1826926,2,63.8,.23,.07,81.08378,81.25,.1852843,36.89,.1852843,-.2551187,-.2448754,-.723114,37.26,42.48333333333335,39.69999999999999,30.05000000000001,22.2,7.7,6.8,7.7,2203.056,2.426425,101706,102302,55.50107544,2.720041,.94,.2676388889999997,.3175000000000008,.3233333334999999,.5,.4,1.2,1.19,1.57230627,.77740457,.719477259,.002880692,.040237766,.757274064,.369156447,.412652582,.033223177,16.24022274,.539962018,4.834157716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1997,AUL,1,,,,,12.4053,1.818,1.6225,1.818,1.622498648,7.86512485,16.03819039,29533.25,44149.83,4.992857264,.168957414,4.992865717,2.732227688,.421041064,16.03819039,,,,,,.713122686,,,,29.28731336,.265138889,.314166667,.32,8428.709000000001,427.475,1859.074,6142.16,,.4,1.2,1.19,12342,2249,1.778,29473.04943,18525.153,39.92109885,2.426425,113404,111360,1.807915335,50.61381703,2.403427,1,0,1,2,0,1,1,6,4,19.833,0,0,0,32.167,8.450529368,.23,100,0,0,1,3,4,.88,68.14,7.87,,,,12.14,0,0,17.01,1,36,22,7.7,6.7,7.6,48,3.364658665,3.296437502,.2,109000000000,.27234292,.146112904,5.402350248,1,.899999976,0,50.08566076,130.9334538,0,.13,-1.057250793,-.6231789760000001,.13,-1.091773354,22.5,-1.184992655,39.92109885,4.77000000000e-06,30279.86125,1803.18,8.477408409000001,560939.0625,18.525153,0,.5,.29,.47,.36,.954358339,3.49987483,.690455156,12.278,3.849405399,311.0832321,66168.69631,3.902955706,10.27825467,1.717625601,2.992861986,AUS,70.84,63.67,78.01000000000001,81.13,70.31,81.19,92.39,87.29000000000001,79.01000000000001,1,81.23975,81.25,.1852843,37.44,.1852843,-.2602404,-.2551187,-.72497,35.44,,,30.7,85.4859,-.1980576,2,34.53,0,0,0,0,.9,1,0,.97,.5,.5,0,0,35.589,18.36543,64.09999999999999,.23,.07,36,-.65798759,-.786906,-.088996291,-.43097308,-.1233862134111028,-.44844937,.168957414,2.732227688,11.91666666666663,28.59583666666669,41.58133333333331,30.26266666666663,12.4053,1.818,1.6225,1.818,7.86512485,16.03819039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539999999999992,6.400000000000034,30.7,85.4859,-.1980576,2,64.09999999999999,.23,.07,81.23975,81.25,.1852843,37.44,.1852843,-.2602404,-.2551187,-.72497,35.44,42.66666666666669,39.89999999999998,30.19999999999999,22,7.7,6.7,7.6,2249,2.426425,113404,111360,50.61381703,2.403427,.88,.265138889,.314166667,.32,.5,.4,1.2,1.19,1.502053505000021,.7294657879999988,.6951077135000006,.0027247315,.0404362545,.713122686,.3485862125000026,.4114346129999995,.0346973405000002,16.03819039,.421041064,4.992865717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1998,AUL,1,,,,,12.2777,1.8363,1.5846,1.836260163,1.584643133,7.775348149,16.68355633,31538.8,47529.83,5.063496803,.344231343,5.063496803,2.64018264,.349031734,16.68355633,1.43180074,.6815270060000001,.670738168,.002568771,.040634743,.657396615,.328015978,.410216644,.036171504,27.44887033,,,,8618.031000000001,417.99,1868.859,6331.182,,.4,1.2,1.19,12484,2291,1.762,30442.31193,18734.878,38.88667212,2.426425,116396,126561,1.81644206,47.49454567,2.249591,1,0,1,2,0,1,1,6,4,19.833,0,0,0,33.167,7.716551841,.23,100,0,0,1,3,4,.82,68.62000000000001,7.83,,,,12.25,0,0,17.79,1,36,21.8,7.6,6.7,7.6,49,3.779374253,3.300342798,.9,113000000000,.274832696,.14763014,5.402350248,1,.899999976,0,49.9307679,107.3210836,0,.13,-1.057250793,-.6231789760000001,.13,-1.091773354,22.3,-1.212158602,38.88667212,4.53000000000e-06,31424.25053,1797.38,8.669998168999999,588729.5,18.734878,0,.5,.29,.47,.36,.973963022,3.512747765,.698461143,12.413,3.849405399,327.5487098,67904.22426,3.902955706,10.27825467,1.717625601,2.992861986,AUS,71.59,64.05,79.14,82.86,71.09999999999999,85.45,92.28,87.34,79.95,1,81.67624000000001,81.25,.1852843,32.01,.1852843,-.2743672,-.2602404,-.7705882,34.53,4.6,,33.6,149.5168,-.240438,2,32.02,0,0,0,0,.9,1,0,.97,.5,.5,0,0,36.783,17.74751,64.40000000000001,.23,.07,36,-.66826558,-.80192453,-.26147705,-.54754514,-.3971386706382553,-.57425535,.344231343,2.64018264,12.19000000000006,28.77414000000005,41.8845,30.49199999999996,12.2777,1.8363,1.5846,1.836260163,7.775348149,16.68355633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,6.600000000000023,33.6,149.5168,-.240438,2,64.40000000000001,.23,.07,81.67624000000001,81.25,.1852843,32.01,.1852843,-.2743672,-.2602404,-.7705882,34.53,42.85000000000002,40.10000000000002,30.35000000000002,21.8,7.6,6.7,7.6,2291,2.426425,116396,126561,47.49454567,2.249591,.82,.2568939004999997,.3065867800000017,.3095034465000026,.5,.4,1.2,1.19,1.43180074,.6815270060000001,.670738168,.002568771,.040634743,.657396615,.328015978,.410216644,.036171504,16.68355633,.349031734,5.063496803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,1999,AUL,1,,,,,14.3072,1.8405,1.63,1.840490798,1.63,7.908588301,16.48638918,35208.67,51482.67,5.304028261,.381253672,5.30403278,2.663548304,.370211356,16.48638918,,,,,,.623175306,,,,24.89616436,.248648912,.299006893,.299006893,8761.753000000001,429.074,1863.357,6469.322,,.4,1.2,1.19,12640,2335,1.755,31649.65523,18947.894,40.77536452,1.174807,115753,131197,1.814374595,40.84560229,1.951455,1,0,1,2,0,1,1,6,4,19.833,0,0,0,34.167,6.930812017,.23,100,0,0,1,3,4,.76,69.04000000000001,7.96,,,,12.34,0,0,17.43,1,36,21.8,7.6,6.6,7.6,50,2.678704395,3.304252863,1.5,110000000000,.275247425,.147089958,5.402350248,1,.899999976,0,49.74514998,129.769076,0,.13,-1.057250793,-.6231789760000001,.13,-1.091773354,22,-1.252907523,40.77536452,4.77000000000e-06,32266.01331,1792.51,8.816765784999999,611373,18.947894,0,.5,.29,.47,.36,.985800087,3.525667667,.701915913,12.561,3.849405399,341.0709006,69342.09379,3.902955706,10.27825467,1.717625601,2.992861986,AUS,73,65.69,80.3,83.06,71.42,85.62000000000001,92.39,86.99,80.44,1,81.73038,81.25,.1852843,26.59,.1852843,-.289676,-.2743672,-.7494939000000001,32.02,4.66,,29.4,117.5787,-.2863643,2,29.3,0,0,0,0,.9,1,0,.97,.5,.5,0,0,37.143,17.37349,64.40000000000001,.23,.07,36,-.67854357,-.81694311,-.43546483,-.66631931,-.6732829818361601,-.70243788,.381253672,2.663548304,12.46333333333337,28.95244333333335,42.1876666666667,30.72133333333329,14.3072,1.8405,1.63,1.840490798,7.908588301,16.48638918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,6.800000000000011,29.4,117.5787,-.2863643,2,64.40000000000001,.23,.07,81.73038,81.25,.1852843,26.59,.1852843,-.289676,-.2743672,-.7494939000000001,32.02,43.03333333333336,40.30000000000001,30.5,21.8,7.6,6.6,7.6,2335,1.174807,115753,131197,40.84560229,1.951455,.76,.248648912,.299006893,.299006893,.5,.4,1.2,1.19,1.450617594500002,.6929617089999987,.6697514325000002,.0023211755000001,.0419136330000001,.623175306,.3301623735000003,.4018726914999995,.0384688985000006,16.48638918,.370211356,5.30403278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
